Date,High,Low,Open,Close,Volume,Adj Close
2015-03-09,942.5,925.0750122070312,937.0,932.6749877929688,469182.0,862.0186767578125
2015-03-10,915.0,840.0,905.0999755859375,849.0499877929688,197608.0,784.7288208007812
2015-03-11,858.0,831.0,850.0,841.8499755859375,143114.0,778.0742797851562
2015-03-12,847.0,817.0,845.0,824.2999877929688,129537.0,761.8538208007812
2015-03-13,836.9500122070312,800.0,827.0,809.2000122070312,101143.0,747.897705078125
2015-03-16,797.7000122070312,751.0,788.0,772.0499877929688,315274.0,713.5621948242188
2015-03-17,816.5999755859375,776.0,776.0,798.7999877929688,247774.0,738.2855834960938
2015-03-18,812.5,766.2999877929688,799.9000244140625,771.7999877929688,150931.0,713.3310546875
2015-03-19,785.0,763.9500122070312,781.9500122070312,768.8499755859375,360180.0,710.6045532226562
2015-03-20,767.6500244140625,728.0,766.0,737.0999755859375,541693.0,681.2598876953125
2015-03-23,735.0,715.2999877929688,730.0,717.9000244140625,191632.0,663.514404296875
2015-03-24,722.0,700.0499877929688,700.0499877929688,710.5,362704.0,656.6748657226562
2015-03-25,716.0,696.0,716.0,705.4000244140625,450577.0,651.9612426757812
2015-03-26,713.25,692.0,705.4000244140625,700.5499877929688,82765.0,647.4786987304688
2015-03-27,727.3499755859375,692.0999755859375,709.5499877929688,719.75,214421.0,665.2241821289062
2015-03-30,726.75,698.0999755859375,720.0,716.7000122070312,327575.0,662.4052124023438
2015-03-31,727.9000244140625,710.0499877929688,711.0,714.2999877929688,286375.0,660.1871337890625
2015-04-01,758.7000122070312,713.1500244140625,714.0,750.0,463171.0,693.1825561523438
2015-04-06,783.8499755859375,747.0,751.9500122070312,771.3499755859375,193534.0,712.9151000976562
2015-04-07,790.0,769.0,769.0,779.5,141435.0,720.4476928710938
2015-04-08,787.0,768.0499877929688,779.9000244140625,771.5499877929688,60284.0,713.1000366210938
2015-04-09,799.0999755859375,775.0,782.0,778.7000122070312,99331.0,719.7083740234375
2015-04-10,798.7999877929688,780.0,780.0,785.7000122070312,113209.0,726.177978515625
2015-04-13,798.5,775.5,786.0,778.7000122070312,109368.0,719.7083740234375
